State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
West Bengal,North 24 Parganas,Barasat,Brinjal,Other,FAQ,22/07/2025,5508.0,5817.0,6033.0
West Bengal,North 24 Parganas,Barasat,Tomato,Other,FAQ,22/07/2025,4581.0,5222.0,5452.0
West Bengal,North 24 Parganas,Habra,Brinjal,Other,FAQ,22/07/2025,4801.0,5596.0,5614.0
West Bengal,Puruliya,Purulia,Mustard Oil,Mustard Oil,FAQ,22/07/2025,17338.0,19833.0,19544.0
West Bengal,Puruliya,Purulia,Potato,Jyoti,FAQ,22/07/2025,1036.0,1240.0,1165.0
Himachal Pradesh,Bilaspur,Bilaspur,Cauliflower,Local,FAQ,22/07/2025,3723.0,4630.0,4356.0
Himachal Pradesh,Bilaspur,Bilaspur,Lemon,Lemon,FAQ,22/07/2025,5076.0,5591.0,6265.0
Himachal Pradesh,Chamba,Chamba,Pomegranate,Other,Medium,22/07/2025,10653.0,11128.0,11365.0
Himachal Pradesh,Hamirpur,Hamirpur,Apple,Royal Delicious,Medium,22/07/2025,17090.0,16991.0,16291.0
Himachal Pradesh,Hamirpur,Hamirpur,Bitter gourd,Other,FAQ,22/07/2025,3791.0,4331.0,3798.0
Himachal Pradesh,Hamirpur,Hamirpur,Cucumbar(Kheera),Other,FAQ,22/07/2025,1355.0,1832.0,1636.0
Himachal Pradesh,Hamirpur,Hamirpur,Garlic,Garlic,FAQ,22/07/2025,11669.0,12072.0,12147.0
Himachal Pradesh,Hamirpur,Hamirpur,Sponge gourd,Other,FAQ,22/07/2025,3977.0,4623.0,3975.0
Himachal Pradesh,Kangra,Dharamshala,Capsicum,Other,FAQ,22/07/2025,7495.0,8141.0,7416.0
Himachal Pradesh,Kangra,Dharamshala,Cauliflower,Other,FAQ,22/07/2025,5285.0,6671.0,5911.0
Himachal Pradesh,Kangra,Dharamshala,French Beans (Frasbean),Other,FAQ,22/07/2025,8452.0,10531.0,8409.0
Himachal Pradesh,Kangra,Dharamshala,Garlic,Other,FAQ,22/07/2025,9398.0,14052.0,12784.0
Himachal Pradesh,Kangra,Dharamshala,Mousambi(Sweet Lime),Other,Medium,22/07/2025,5902.0,7051.0,6010.0
Himachal Pradesh,Kangra,Dharamshala,Pomegranate,Other,Medium,22/07/2025,13617.0,18658.0,15604.0
Himachal Pradesh,Kangra,Kangra,Bottle gourd,Other,FAQ,22/07/2025,2807.0,5889.0,3288.0
Himachal Pradesh,Kangra,Kangra,Cabbage,Other,FAQ,22/07/2025,1565.0,3029.0,2340.0
Himachal Pradesh,Kangra,Kangra,Carrot,Other,FAQ,22/07/2025,2716.0,3039.0,2631.0
Himachal Pradesh,Kangra,Kangra,Cucumbar(Kheera),Other,FAQ,22/07/2025,1448.0,2150.0,1867.0
Himachal Pradesh,Kangra,Kangra,Ginger(Green),Other,FAQ,22/07/2025,7827.0,9415.0,8429.0
Himachal Pradesh,Kangra,Kangra,Potato,Other,FAQ,22/07/2025,1088.0,1868.0,1389.0
Himachal Pradesh,Kangra,Kangra,Pumpkin,Other,FAQ,22/07/2025,1381.0,2172.0,1666.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Apple,Apple,Medium,22/07/2025,2857.0,19445.0,16522.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Lemon,Lemon,FAQ,22/07/2025,5356.0,5507.0,5742.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Mousambi(Sweet Lime),Mousambi,Medium,22/07/2025,8595.0,8691.0,8885.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Onion,Onion,FAQ,22/07/2025,2039.0,2343.0,2411.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Papaya,Other,Medium,22/07/2025,4147.0,4232.0,3663.0
Himachal Pradesh,Kangra,Kangra(Baijnath),Pomegranate,Other,Medium,22/07/2025,13395.0,15225.0,13722.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Colacasia,Colacasia,FAQ,22/07/2025,2421.0,2774.0,2786.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cucumbar(Kheera),Cucumbar,FAQ,22/07/2025,2403.0,3222.0,2454.0
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Tomato,Tomato,FAQ,22/07/2025,4597.0,4591.0,4665.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Banana,Amruthapani,Medium,22/07/2025,4483.0,4914.0,4420.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Bhindi(Ladies Finger),Bhindi,FAQ,22/07/2025,2866.0,4203.0,3343.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Bottle gourd,Bottle Gourd,FAQ,22/07/2025,3183.0,5196.0,3674.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Brinjal,Arkasheela Mattigulla,FAQ,22/07/2025,3177.0,3464.0,3254.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Cauliflower,African Sarson,FAQ,22/07/2025,4371.0,4759.0,4156.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Lemon,Lemon,FAQ,22/07/2025,5370.0,5633.0,5073.0
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Pumpkin,Other,FAQ,22/07/2025,1448.0,1833.0,1473.0
Himachal Pradesh,Kangra,Palampur,Bitter gourd,Other,FAQ,22/07/2025,4209.0,4845.0,4707.0
Himachal Pradesh,Kangra,Palampur,Capsicum,Capsicum,FAQ,22/07/2025,7349.0,8132.0,8544.0
Himachal Pradesh,Kangra,Palampur,Cucumbar(Kheera),Other,FAQ,22/07/2025,1866.0,3224.0,2460.0
Himachal Pradesh,Kangra,Palampur,French Beans (Frasbean),Other,FAQ,22/07/2025,7521.0,8323.0,7432.0
Himachal Pradesh,Kangra,Palampur,Lemon,Other,FAQ,22/07/2025,5103.0,5504.0,4807.0
Himachal Pradesh,Kangra,Palampur,Onion,Other,FAQ,22/07/2025,2367.0,2353.0,2215.0
Himachal Pradesh,Kangra,Palampur,Pear(Marasebu),Other,Medium,22/07/2025,4429.0,7918.0,6808.0
Himachal Pradesh,Kullu,Kullu,Bhindi(Ladies Finger),Other,FAQ,22/07/2025,4712.0,4997.0,4568.0
Himachal Pradesh,Kullu,Kullu,Bottle gourd,Other,FAQ,22/07/2025,3143.0,3730.0,3644.0
Himachal Pradesh,Kullu,Kullu,Brinjal,Other,FAQ,22/07/2025,2718.0,3916.0,3486.0
Himachal Pradesh,Kullu,Kullu,Carrot,Other,FAQ,22/07/2025,3036.0,3918.0,3492.0
Himachal Pradesh,Kullu,Kullu,Coriander(Leaves),Other,FAQ,22/07/2025,3288.0,6579.0,4856.0
Himachal Pradesh,Kullu,Kullu,Potato,Other,FAQ,22/07/2025,1040.0,1984.0,1569.0
Himachal Pradesh,Kullu,Kullu,Pumpkin,Other,FAQ,22/07/2025,2076.0,2541.0,2347.0
Himachal Pradesh,Mandi,Dhanotu (Mandi),Bhindi(Ladies Finger),Other,FAQ,22/07/2025,3253.0,3137.0,3068.0
Himachal Pradesh,Mandi,Dhanotu (Mandi),Green Chilli,Other,FAQ,22/07/2025,6264.0,6087.0,6191.0
Himachal Pradesh,Mandi,Dhanotu (Mandi),Pumpkin,Pumpkin,FAQ,22/07/2025,1046.0,1358.0,1337.0
Himachal Pradesh,Mandi,Dhanotu (Mandi),Tomato,Other,FAQ,22/07/2025,3382.0,3867.0,3336.0
Himachal Pradesh,Mandi,Mandi(Mandi),Cabbage,Cabbage,FAQ,22/07/2025,1419.0,1879.0,1764.0
Himachal Pradesh,Mandi,Mandi(Mandi),Capsicum,Capsicum,FAQ,22/07/2025,3234.0,7269.0,5850.0
Himachal Pradesh,Mandi,Mandi(Mandi),Garlic,Other,FAQ,22/07/2025,9784.0,11449.0,12078.0
Himachal Pradesh,Mandi,Mandi(Mandi),Guava,Guava,Medium,22/07/2025,6956.0,6816.0,7103.0
Himachal Pradesh,Mandi,Mandi(Mandi),Mango,Other,Small,22/07/2025,1457.0,2556.0,1847.0
Himachal Pradesh,Mandi,Mandi(Mandi),Mashrooms,Mashrooms,FAQ,22/07/2025,17433.0,17219.0,17578.0
Himachal Pradesh,Mandi,Mandi(Mandi),Pumpkin,Pumpkin,FAQ,22/07/2025,1290.0,1902.0,1493.0
Himachal Pradesh,Mandi,Mandi(Mandi),Raddish,Raddish,FAQ,22/07/2025,1092.0,1558.0,1356.0
Himachal Pradesh,Mandi,Mandi(Mandi),Sponge gourd,Sponge gourd,FAQ,22/07/2025,2029.0,3174.0,2595.0
Himachal Pradesh,Shimla,Rohroo,Capsicum,Capsicum,FAQ,22/07/2025,3006.0,4037.0,3153.0
Himachal Pradesh,Shimla,Rohroo,Papaya,Other,Large,22/07/2025,5355.0,5326.0,4884.0
Himachal Pradesh,Shimla,Rohroo,Pear(Marasebu),Other,Large,22/07/2025,1368.0,6448.0,3333.0
Himachal Pradesh,Sirmore,Nahan,Apple,Other,Large,22/07/2025,4575.0,14274.0,10305.0
Himachal Pradesh,Sirmore,Nahan,Bottle gourd,Bottle Gourd,FAQ,22/07/2025,1464.0,1894.0,1529.0
Himachal Pradesh,Sirmore,Nahan,Brinjal,Other,FAQ,22/07/2025,2308.0,3205.0,2630.0
Himachal Pradesh,Sirmore,Nahan,Coriander(Leaves),Other,FAQ,22/07/2025,5200.0,6367.0,5267.0
Himachal Pradesh,Sirmore,Nahan,Tomato,Other,FAQ,22/07/2025,2747.0,3032.0,2592.0
Himachal Pradesh,Sirmore,Paonta Sahib,Bitter gourd,Other,FAQ,22/07/2025,2517.0,2909.0,2536.0
Himachal Pradesh,Sirmore,Paonta Sahib,Carrot,Other,FAQ,22/07/2025,3129.0,3822.0,3443.0
Himachal Pradesh,Sirmore,Paonta Sahib,Papaya,Other,Large,22/07/2025,3602.0,3947.0,3749.0
Himachal Pradesh,Solan,Solan,Bitter gourd,Other,FAQ,22/07/2025,2959.0,4033.0,3754.0
Himachal Pradesh,Solan,Solan,French Beans (Frasbean),Other,FAQ,22/07/2025,2086.0,4026.0,3838.0
Himachal Pradesh,Solan,Solan,Ginger(Green),Other,FAQ,22/07/2025,6152.0,7167.0,6292.0
Himachal Pradesh,Solan,Solan,Mango,Other,Medium,22/07/2025,2930.0,5316.0,4501.0
Himachal Pradesh,Solan,Solan,Mousambi(Sweet Lime),Other,Medium,22/07/2025,5956.0,6077.0,6042.0
Himachal Pradesh,Solan,Solan,Onion,Other,FAQ,22/07/2025,1893.0,1937.0,2116.0
Himachal Pradesh,Solan,Solan,Papaya,Other,Medium,22/07/2025,2286.0,3112.0,2647.0
Himachal Pradesh,Solan,Solan,Pomegranate,Other,Medium,22/07/2025,7277.0,12178.0,10437.0
Himachal Pradesh,Solan,Solan,Pumpkin,Other,FAQ,22/07/2025,1467.0,1805.0,1952.0
Himachal Pradesh,Solan,Solan,Sponge gourd,Other,FAQ,22/07/2025,3201.0,3603.0,3404.0
Himachal Pradesh,Solan,Solan,Tomato,Other,FAQ,22/07/2025,719.0,1753.0,1479.0
Himachal Pradesh,Solan,Solan(Nalagarh),Banana,Other,Medium,22/07/2025,2785.0,3600.0,3121.0
Himachal Pradesh,Solan,Solan(Nalagarh),Bhindi(Ladies Finger),Other,FAQ,22/07/2025,3207.0,3194.0,3226.0
Himachal Pradesh,Solan,Solan(Nalagarh),Brinjal,Other,FAQ,22/07/2025,2487.0,2811.0,2874.0
Himachal Pradesh,Solan,Solan(Nalagarh),Pumpkin,Other,FAQ,22/07/2025,1135.0,1604.0,1485.0
Himachal Pradesh,Una,Una,Brinjal,Brinjal,FAQ,22/07/2025,1627.0,2876.0,2467.0
Himachal Pradesh,Una,Una,Green Chilli,Green Chilly,FAQ,22/07/2025,4563.0,6708.0,5784.0
Himachal Pradesh,Una,Una,Mango,Other,Medium,22/07/2025,5703.0,7458.0,6424.0
Himachal Pradesh,Una,Una,Peas Wet,Peas Wet,FAQ,22/07/2025,7154.0,11718.0,9558.0
Himachal Pradesh,Una,Una,Pomegranate,Other,Medium,22/07/2025,12918.0,13946.0,13588.0
Himachal Pradesh,Una,Una,Pumpkin,Pumpkin,FAQ,22/07/2025,1631.0,2583.0,2056.0
Uttar Pradesh,Agra,Achnera,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,22/07/2025,2319.0,2499.0,2085.0
Uttar Pradesh,Agra,Achnera,Banana,Banana - Ripe,Medium,22/07/2025,2624.0,2373.0,2455.0
Uttar Pradesh,Agra,Achnera,Bhindi(Ladies Finger),Bhindi,FAQ,22/07/2025,1428.0,1457.0,1611.0
Uttar Pradesh,Agra,Achnera,Mustard,Sarson(Black),FAQ,22/07/2025,7050.0,6597.0,7428.0
Uttar Pradesh,Agra,Agra,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,22/07/2025,8760.0,10002.0,10088.0
Uttar Pradesh,Agra,Agra,Bottle gourd,Bottle Gourd,FAQ,22/07/2025,1242.0,1419.0,1172.0
Uttar Pradesh,Agra,Agra,Brinjal,Round/Long,FAQ,22/07/2025,1395.0,1557.0,1597.0
Uttar Pradesh,Agra,Agra,Mango,Chausa,Medium,22/07/2025,3920.0,4263.0,3937.0
Uttar Pradesh,Agra,Agra,Onion,Red,FAQ,22/07/2025,1254.0,1625.0,1259.0
Uttar Pradesh,Agra,Agra,Papaya,Papaya,Medium,22/07/2025,2766.0,2787.0,3025.0
Uttar Pradesh,Agra,Fatehabad,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,22/07/2025,1937.0,2311.0,1854.0
Uttar Pradesh,Agra,Fatehabad,Green Chilli,Green Chilly,FAQ,22/07/2025,2983.0,4301.0,3525.0
Uttar Pradesh,Agra,Fatehabad,Pumpkin,Pumpkin,FAQ,22/07/2025,641.0,1075.0,730.0
Uttar Pradesh,Agra,Fatehpur Sikri,Banana,Banana - Ripe,Medium,22/07/2025,2469.0,2710.0,2753.0
Uttar Pradesh,Agra,Fatehpur Sikri,Lemon,Lemon,FAQ,22/07/2025,2981.0,3741.0,3114.0
Uttar Pradesh,Agra,Fatehpur Sikri,Pomegranate,Pomogranate,Medium,22/07/2025,6089.0,6966.0,6903.0
Uttar Pradesh,Agra,Fatehpur Sikri,Potato,Local,FAQ,22/07/2025,933.0,1266.0,1174.0
Uttar Pradesh,Aligarh,Aligarh,Apple,Delicious,Medium,22/07/2025,13020.0,11503.0,11487.0
Uttar Pradesh,Aligarh,Aligarh,Banana,Banana - Ripe,Medium,22/07/2025,2315.0,2783.0,2557.0
Uttar Pradesh,Aligarh,Aligarh,Bottle gourd,Bottle Gourd,FAQ,22/07/2025,766.0,802.0,801.0
Uttar Pradesh,Aligarh,Aligarh,Capsicum,Capsicum,FAQ,22/07/2025,5080.0,5457.0,5285.0
Uttar Pradesh,Aligarh,Aligarh,Cauliflower,Cauliflower,FAQ,22/07/2025,3870.0,4182.0,4161.0
Uttar Pradesh,Aligarh,Aligarh,Ginger(Green),Green Ginger,FAQ,22/07/2025,3428.0,3911.0,3788.0
Uttar Pradesh,Aligarh,Aligarh,Green Chilli,Green Chilly,FAQ,22/07/2025,4070.0,4652.0,4314.0
Uttar Pradesh,Aligarh,Aligarh,Onion,Red,FAQ,22/07/2025,1356.0,1450.0,1451.0
Uttar Pradesh,Aligarh,Aligarh,Rice,III,FAQ,22/07/2025,3257.0,3651.0,3294.0
Uttar Pradesh,Aligarh,Atrauli,Bottle gourd,Bottle Gourd,FAQ,22/07/2025,1109.0,1256.0,1265.0
Uttar Pradesh,Aligarh,Khair,Bitter gourd,Bitter Gourd,FAQ,22/07/2025,2579.0,2857.0,3026.0
Uttar Pradesh,Aligarh,Khair,Brinjal,Round/Long,FAQ,22/07/2025,1401.0,2089.0,1709.0
Uttar Pradesh,Aligarh,Khair,Ginger(Green),Green Ginger,FAQ,22/07/2025,2963.0,3893.0,3660.0
Uttar Pradesh,Aligarh,Khair,Tomato,Hybrid,Non-FAQ,22/07/2025,2983.0,3483.0,2713.0
Uttar Pradesh,Aligarh,Khair,Wheat,Dara,Non-FAQ,22/07/2025,2628.0,2409.0,2620.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Banana,Banana - Ripe,Medium,22/07/2025,2829.0,2961.0,2900.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Banana - Green,Banana - Green,FAQ,22/07/2025,1691.0,1943.0,1595.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Bhindi(Ladies Finger),Bhindi,FAQ,22/07/2025,1587.0,1673.0,1653.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Garlic,Desi,FAQ,22/07/2025,6013.0,6708.0,6595.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,Dara,FAQ,22/07/2025,2317.0,2457.0,2678.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,White Peas,White Peas,FAQ,22/07/2025,4252.0,4687.0,4044.0
Uttar Pradesh,Amethi,Sultanpur,Tomato,Deshi,FAQ,22/07/2025,2842.0,3183.0,2799.0
Uttar Pradesh,Amroha,Hasanpur,Bhindi(Ladies Finger),Bhindi,FAQ,22/07/2025,1429.0,1601.0,1407.0
Uttar Pradesh,Amroha,Hasanpur,Cauliflower,Local,FAQ,22/07/2025,2043.0,2839.0,2761.0
Uttar Pradesh,Amroha,Hasanpur,Green Chilli,Green Chilly,FAQ,22/07/2025,1991.0,1853.0,2019.0
Uttar Pradesh,Amroha,Hasanpur,Potato,Potato,FAQ,22/07/2025,842.0,1073.0,805.0
Uttar Pradesh,Amroha,Hasanpur,Ridgeguard(Tori),Other,FAQ,22/07/2025,1306.0,1497.0,1580.0
Uttar Pradesh,Amroha,Hasanpur,Spinach,Other,FAQ,22/07/2025,1457.0,1596.0,1490.0
Uttar Pradesh,Auraiya,Auraiya,Garlic,Desi,FAQ,22/07/2025,5536.0,7078.0,6393.0
Uttar Pradesh,Auraiya,Auraiya,Tomato,Hybrid,FAQ,22/07/2025,2905.0,2767.0,2985.0
Uttar Pradesh,Ayodhya,Faizabad,Apple,Apple,Medium,22/07/2025,12001.0,13435.0,13073.0
Uttar Pradesh,Ayodhya,Faizabad,Brinjal,Round/Long,FAQ,22/07/2025,1570.0,1966.0,1662.0
Uttar Pradesh,Ayodhya,Faizabad,Mustard,Sarson(Black),FAQ,22/07/2025,6137.0,6269.0,6617.0
Uttar Pradesh,Ayodhya,Faizabad,Paddy(Dhan)(Common),Common,Non-FAQ,22/07/2025,2015.0,1965.0,1824.0
Uttar Pradesh,Ayodhya,Faizabad,Rice,Coarse,FAQ,22/07/2025,3264.0,3035.0,3017.0
Uttar Pradesh,Ayodhya,Faizabad,Wheat,Dara,FAQ,22/07/2025,2330.0,2424.0,2288.0
Uttar Pradesh,Azamgarh,Azamgarh,Bottle gourd,Bottle Gourd,FAQ,22/07/2025,1670.0,1657.0,1758.0
Uttar Pradesh,Azamgarh,Azamgarh,Garlic,Garlic,FAQ,22/07/2025,6506.0,7087.0,6419.0
Uttar Pradesh,Azamgarh,Azamgarh,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,22/07/2025,2732.0,2972.0,2805.0
Uttar Pradesh,Badaun,Babrala,Wheat,Dara,Non-FAQ,22/07/2025,2197.0,2269.0,2644.0
Uttar Pradesh,Badaun,Babrala,Wood,Eucalyptus,FAQ,22/07/2025,596.0,605.0,618.0
Uttar Pradesh,Badaun,Badayoun,Banana - Green,Banana - Green,FAQ,22/07/2025,1942.0,2001.0,1827.0
Uttar Pradesh,Badaun,Badayoun,Cabbage,Cabbage,FAQ,22/07/2025,1433.0,1409.0,1328.0
Uttar Pradesh,Badaun,Badayoun,Green Gram (Moong)(Whole),Green (Whole),FAQ,22/07/2025,8995.0,9072.0,7895.0
Uttar Pradesh,Badaun,Badayoun,Mustard,Sarson(Black),FAQ,22/07/2025,7110.0,7149.0,6550.0
Uttar Pradesh,Badaun,Badayoun,Pumpkin,Pumpkin,FAQ,22/07/2025,1360.0,1469.0,1409.0
Uttar Pradesh,Badaun,Visoli,Maize,Other,FAQ,22/07/2025,1891.0,2280.0,2039.0
Uttar Pradesh,Badaun,Wazirganj,Apple,Delicious,Medium,22/07/2025,12690.0,12070.0,12932.0
Uttar Pradesh,Badaun,Wazirganj,Bhindi(Ladies Finger),Bhindi,FAQ,22/07/2025,1970.0,1847.0,1903.0
Uttar Pradesh,Badaun,Wazirganj,Brinjal,Round/Long,FAQ,22/07/2025,1706.0,1600.0,1657.0
Uttar Pradesh,Badaun,Wazirganj,Jack Fruit,Jack Fruit,Medium,22/07/2025,1608.0,1823.0,1567.0
Uttar Pradesh,Badaun,Wazirganj,Pumpkin,Pumpkin,FAQ,22/07/2025,1392.0,1498.0,1431.0
Uttar Pradesh,Badaun,Wazirganj,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,22/07/2025,1614.0,1651.0,1744.0
Uttar Pradesh,Baghpat,Bagpat,Potato,Desi,FAQ,22/07/2025,1096.0,1216.0,1172.0
Uttar Pradesh,Baghpat,Baraut,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,22/07/2025,9333.0,9912.0,10889.0
Uttar Pradesh,Baghpat,Baraut,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,22/07/2025,7767.0,7996.0,7101.0
Uttar Pradesh,Baghpat,Baraut,Bitter gourd,Bitter Gourd,FAQ,22/07/2025,2356.0,2465.0,2355.0
Uttar Pradesh,Baghpat,Baraut,Cabbage,Cabbage,FAQ,22/07/2025,1369.0,1612.0,1490.0
Uttar Pradesh,Baghpat,Baraut,Potato,Desi,Non-FAQ,22/07/2025,964.0,1107.0,998.0
Uttar Pradesh,Baghpat,Baraut,Pumpkin,Pumpkin,FAQ,22/07/2025,1406.0,1618.0,1455.0
Uttar Pradesh,Baghpat,Baraut,Sugar,Medium,FAQ,22/07/2025,4454.0,4494.0,4627.0
Uttar Pradesh,Baghpat,Khekda,Onion,Red,FAQ,22/07/2025,1287.0,1515.0,1397.0
Uttar Pradesh,Ballia,Ballia,Barley (Jau),Dara,FAQ,22/07/2025,2397.0,2269.0,2149.0
Uttar Pradesh,Ballia,Ballia,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,22/07/2025,7172.0,7057.0,6115.0
Uttar Pradesh,Ballia,Ballia,Bhindi(Ladies Finger),Bhindi,FAQ,22/07/2025,1702.0,1989.0,1871.0
Uttar Pradesh,Ballia,Ballia,Bottle gourd,Bottle Gourd,FAQ,22/07/2025,1606.0,1848.0,1846.0
Uttar Pradesh,Ballia,Ballia,Brinjal,Brinjal,FAQ,22/07/2025,2024.0,2014.0,1790.0
Uttar Pradesh,Ballia,Ballia,Mousambi(Sweet Lime),Mousambi,Medium,22/07/2025,3788.0,3728.0,3662.0
Uttar Pradesh,Ballia,Ballia,Onion,Red,FAQ,22/07/2025,1442.0,1307.0,1445.0
Uttar Pradesh,Ballia,Ballia,Pumpkin,Pumpkin,FAQ,22/07/2025,1446.0,1440.0,1533.0
Uttar Pradesh,Ballia,Vilthararoad,Apple,Apple,Medium,22/07/2025,9371.0,9230.0,9294.0
Uttar Pradesh,Ballia,Vilthararoad,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,22/07/2025,11136.0,14026.0,11574.0
Uttar Pradesh,Ballia,Vilthararoad,Wheat,Dara,Non-FAQ,22/07/2025,2442.0,2614.0,2581.0
Uttar Pradesh,Balrampur,Tulsipur,Bottle gourd,Bottle Gourd,FAQ,22/07/2025,2641.0,2433.0,2760.0
Uttar Pradesh,Balrampur,Tulsipur,Paddy(Dhan)(Common),Common,FAQ,22/07/2025,1901.0,2058.0,1948.0
Uttar Pradesh,Balrampur,Tulsipur,Pumpkin,Pumpkin,FAQ,22/07/2025,1574.0,1496.0,1487.0
Uttar Pradesh,Balrampur,Tulsipur,Tomato,Deshi,FAQ,22/07/2025,3002.0,3176.0,3170.0
Uttar Pradesh,Balrampur,Tulsipur,Wheat,Dara,FAQ,22/07/2025,2176.0,2565.0,2621.0
Uttar Pradesh,Banda,Banda,Apple,Kasmir/Shimla - II,Medium,22/07/2025,11330.0,12007.0,12538.0
Uttar Pradesh,Banda,Banda,Bottle gourd,Bottle Gourd,FAQ,22/07/2025,1653.0,1690.0,1816.0
Uttar Pradesh,Banda,Banda,Colacasia,Colacasia,FAQ,22/07/2025,1652.0,1629.0,1750.0
Uttar Pradesh,Banda,Banda,Garlic,Garlic,FAQ,22/07/2025,6925.0,7089.0,6235.0
Uttar Pradesh,Banda,Banda,Pomegranate,Pomogranate,Medium,22/07/2025,6393.0,7816.0,7491.0
Uttar Pradesh,Banda,Banda,Potato,Desi,FAQ,22/07/2025,1023.0,1181.0,1261.0
Uttar Pradesh,Banda,Banda,Wheat,Dara,FAQ,22/07/2025,2265.0,2488.0,2707.0
Uttar Pradesh,Barabanki,Barabanki,Banana - Green,Banana - Green,FAQ,22/07/2025,1800.0,1842.0,1835.0
Uttar Pradesh,Barabanki,Barabanki,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,22/07/2025,6917.0,7258.0,6103.0
Uttar Pradesh,Barabanki,Barabanki,Bhindi(Ladies Finger),Bhindi,FAQ,22/07/2025,1841.0,1677.0,1863.0
Uttar Pradesh,Barabanki,Barabanki,Jack Fruit,Jack Fruit,Medium,22/07/2025,1559.0,1787.0,1748.0
Uttar Pradesh,Barabanki,Barabanki,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,22/07/2025,2556.0,3080.0,2911.0
Uttar Pradesh,Barabanki,Barabanki,Pumpkin,Pumpkin,FAQ,22/07/2025,1533.0,1487.0,1488.0
Uttar Pradesh,Barabanki,Barabanki,Tomato,Deshi,FAQ,22/07/2025,3261.0,3182.0,3000.0
Uttar Pradesh,Bareilly,Anwala,Potato,Desi,FAQ,22/07/2025,878.0,1082.0,875.0
Uttar Pradesh,Bareilly,Anwala,Pumpkin,Pumpkin,FAQ,22/07/2025,735.0,1259.0,1053.0
Uttar Pradesh,Bareilly,Bareilly,Bottle gourd,Bottle Gourd,FAQ,22/07/2025,1267.0,1405.0,1414.0
Uttar Pradesh,Bareilly,Bareilly,Lentil (Masur)(Whole),Masoor Gola,Non-FAQ,22/07/2025,6585.0,7050.0,7272.0
Uttar Pradesh,Bareilly,Bareilly,Mustard,Sarson(Black),Non-FAQ,22/07/2025,5679.0,5759.0,5911.0
Uttar Pradesh,Bareilly,Bareilly,Onion,Red,Non-FAQ,22/07/2025,1252.0,1433.0,1220.0
Uttar Pradesh,Bareilly,Bareilly,Potato,Potato,Non-FAQ,22/07/2025,1053.0,1091.0,1034.0
Uttar Pradesh,Bareilly,Bareilly,Pumpkin,Pumpkin,FAQ,22/07/2025,1166.0,1273.0,1227.0
Uttar Pradesh,Basti,Basti,Onion,Red,FAQ,22/07/2025,1275.0,1389.0,1373.0
Uttar Pradesh,Basti,Basti,Paddy(Dhan)(Common),Common,FAQ,22/07/2025,2079.0,2484.0,2008.0
Uttar Pradesh,Basti,Basti,Peas(Dry),Peas(Dry),FAQ,22/07/2025,4131.0,4202.0,4609.0
Uttar Pradesh,Basti,Basti,Rice,III,FAQ,22/07/2025,2953.0,3454.0,2999.0
Uttar Pradesh,Basti,Basti,Wheat,Dara,FAQ,22/07/2025,2564.0,2768.0,2323.0
Uttar Pradesh,Bijnor,Bijnaur,Onion,Red,FAQ,22/07/2025,1371.0,1363.0,1487.0
Uttar Pradesh,Bijnor,Chaandpur,Potato,Desi,FAQ,22/07/2025,1130.0,1316.0,1189.0
Uttar Pradesh,Bijnor,Kiratpur,Bottle gourd,Bottle Gourd,FAQ,22/07/2025,1098.0,1101.0,1114.0
Uttar Pradesh,Bulandshahar,Anoop Shahar,Brinjal,Round/Long,FAQ,22/07/2025,863.0,1142.0,1067.0
